WID	WORD	LABEL	FACTOR	VALUE
11257	ずになんておけ	ずになんておけ-1481M=2xt=07-放置-事前-ナイデオク類	WRITE	-0.512186139
11258	ずになんておけ	ずになんておけ-1481M=2xt=07-放置-事前-ナイデオク類	READ	-0.418898105
11259	ずになんておけ	ずになんておけ-1481M=2xt=07-放置-事前-ナイデオク類	SPEAK	-0.654647078
11260	ずになんておけ	ずになんておけ-1481M=2xt=07-放置-事前-ナイデオク類	LISTEN	-0.597793437
11261	ずになんておい	ずになんておい-1481M=2xt=11-放置-事前-ナイデオク類	KNOW	-0.570323004
11262	ずになんておい	ずになんておい-1481M=2xt=11-放置-事前-ナイデオク類	WRITE	-0.962874556
11263	ずになんておい	ずになんておい-1481M=2xt=11-放置-事前-ナイデオク類	READ	-0.880681142
11264	ずになんておい	ずになんておい-1481M=2xt=11-放置-事前-ナイデオク類	SPEAK	-0.982750305
11265	ずになんておい	ずになんておい-1481M=2xt=11-放置-事前-ナイデオク類	LISTEN	-0.947038944
11266	ずになんておか	ずになんておか-1481M=2xt=14-放置-事前-ナイデオク類	KNOW	-0.180824572
11267	ずになんておか	ずになんておか-1481M=2xt=14-放置-事前-ナイデオク類	WRITE	-0.722881619
11268	ずになんておか	ずになんておか-1481M=2xt=14-放置-事前-ナイデオク類	READ	-0.57379029
11269	ずになんておか	ずになんておか-1481M=2xt=14-放置-事前-ナイデオク類	SPEAK	-0.652234187
11270	ずになんておか	ずになんておか-1481M=2xt=14-放置-事前-ナイデオク類	LISTEN	-0.55533917
11271	ずになんておく	ずになんておく-1481M=2xt=46-放置-事前-ナイデオク類	KNOW	-0.202495661
11272	ずになんておく	ずになんておく-1481M=2xt=46-放置-事前-ナイデオク類	WRITE	-0.724762191
11273	ずになんておく	ずになんておく-1481M=2xt=46-放置-事前-ナイデオク類	READ	-0.512694821
11274	ずになんておく	ずになんておく-1481M=2xt=46-放置-事前-ナイデオク類	SPEAK	-0.669572508
11275	ずになんておく	ずになんておく-1481M=2xt=46-放置-事前-ナイデオク類	LISTEN	-0.558006446
11276	ずになんておこ	ずになんておこ-1481M=2xt=65-放置-事前-ナイデオク類	KNOW	-0.278763216
11277	ずになんておこ	ずになんておこ-1481M=2xt=65-放置-事前-ナイデオク類	WRITE	-0.933418752
11278	ずになんておこ	ずになんておこ-1481M=2xt=65-放置-事前-ナイデオク類	READ	-0.72656566
11279	ずになんておこ	ずになんておこ-1481M=2xt=65-放置-事前-ナイデオク類	SPEAK	-0.941022382
11280	ずになんておこ	ずになんておこ-1481M=2xt=65-放置-事前-ナイデオク類	LISTEN	-0.901290288
11281	ずにおき	ずにおき-1481M=2xx=04-放置-事前-ナイデオク類	KNOW	-0.102060486
11282	ずにおき	ずにおき-1481M=2xx=04-放置-事前-ナイデオク類	WRITE	-0.456512999
11283	ずにおき	ずにおき-1481M=2xx=04-放置-事前-ナイデオク類	READ	-0.384084487
11284	ずにおき	ずにおき-1481M=2xx=04-放置-事前-ナイデオク類	SPEAK	-0.581176865
11285	ずにおき	ずにおき-1481M=2xx=04-放置-事前-ナイデオク類	LISTEN	-0.502746966
11286	ずにおけ	ずにおけ-1481M=2xx=07-放置-事前-ナイデオク類	KNOW	0.411878042
11287	ずにおけ	ずにおけ-1481M=2xx=07-放置-事前-ナイデオク類	WRITE	-0.560924785
11288	ずにおけ	ずにおけ-1481M=2xx=07-放置-事前-ナイデオク類	READ	-0.310616321
11289	ずにおけ	ずにおけ-1481M=2xx=07-放置-事前-ナイデオク類	SPEAK	-0.524841631
11290	ずにおけ	ずにおけ-1481M=2xx=07-放置-事前-ナイデオク類	LISTEN	-0.356967466
11291	ずにおい	ずにおい-1481M=2xx=11-放置-事前-ナイデオク類	KNOW	-0.203459493
11292	ずにおい	ずにおい-1481M=2xx=11-放置-事前-ナイデオク類	WRITE	-0.720899796
11293	ずにおい	ずにおい-1481M=2xx=11-放置-事前-ナイデオク類	READ	-0.676792146
11294	ずにおい	ずにおい-1481M=2xx=11-放置-事前-ナイデオク類	SPEAK	-0.697940703
11295	ずにおい	ずにおい-1481M=2xx=11-放置-事前-ナイデオク類	LISTEN	-0.696400274
11296	ずにおか	ずにおか-1481M=2xx=14-放置-事前-ナイデオク類	KNOW	-0.426143522
11297	ずにおか	ずにおか-1481M=2xx=14-放置-事前-ナイデオク類	WRITE	-0.801604454
11298	ずにおか	ずにおか-1481M=2xx=14-放置-事前-ナイデオク類	READ	-0.586661351
11299	ずにおか	ずにおか-1481M=2xx=14-放置-事前-ナイデオク類	SPEAK	-0.739318932
11300	ずにおか	ずにおか-1481M=2xx=14-放置-事前-ナイデオク類	LISTEN	-0.659366777
11301	ずにおく	ずにおく-1481M=2xx=46-放置-事前-ナイデオク類	KNOW	-0.186942348
11302	ずにおく	ずにおく-1481M=2xx=46-放置-事前-ナイデオク類	WRITE	-0.563915345
11303	ずにおく	ずにおく-1481M=2xx=46-放置-事前-ナイデオク類	READ	-0.434510691
11304	ずにおく	ずにおく-1481M=2xx=46-放置-事前-ナイデオク類	SPEAK	-0.578329741
11305	ずにおく	ずにおく-1481M=2xx=46-放置-事前-ナイデオク類	LISTEN	-0.523645759
11306	ずにおこ	ずにおこ-1481M=2xx=65-放置-事前-ナイデオク類	KNOW	-0.462528878
11307	ずにおこ	ずにおこ-1481M=2xx=65-放置-事前-ナイデオク類	WRITE	-0.638719333
11308	ずにおこ	ずにおこ-1481M=2xx=65-放置-事前-ナイデオク類	READ	-0.681414981
11309	ずにおこ	ずにおこ-1481M=2xx=65-放置-事前-ナイデオク類	SPEAK	-0.65645832
11310	ずにおこ	ずにおこ-1481M=2xx=65-放置-事前-ナイデオク類	LISTEN	-0.659352439
11311	ないでしまい	ないでしまい-1491M=1xx=04-放置-非実現-ナイデシマウ類	KNOW	-0.168606321
11312	ないでしまい	ないでしまい-1491M=1xx=04-放置-非実現-ナイデシマウ類	WRITE	-0.778572556
11313	ないでしまい	ないでしまい-1491M=1xx=04-放置-非実現-ナイデシマウ類	READ	-0.72243314
11314	ないでしまい	ないでしまい-1491M=1xx=04-放置-非実現-ナイデシマウ類	SPEAK	-0.776272216
11315	ないでしまい	ないでしまい-1491M=1xx=04-放置-非実現-ナイデシマウ類	LISTEN	-0.764301821
11316	ないでしまえ	ないでしまえ-1491M=1xx=07-放置-非実現-ナイデシマウ類	KNOW	0.044042257
11317	ないでしまえ	ないでしまえ-1491M=1xx=07-放置-非実現-ナイデシマウ類	WRITE	-0.77337036
11318	ないでしまえ	ないでしまえ-1491M=1xx=07-放置-非実現-ナイデシマウ類	READ	-0.733794082
11319	ないでしまえ	ないでしまえ-1491M=1xx=07-放置-非実現-ナイデシマウ類	SPEAK	-0.830444813
11320	ないでしまえ	ないでしまえ-1491M=1xx=07-放置-非実現-ナイデシマウ類	LISTEN	-0.813173989
11321	ないでしまっ	ないでしまっ-1491M=1xx=09-放置-非実現-ナイデシマウ類	KNOW	-0.025258352
11322	ないでしまっ	ないでしまっ-1491M=1xx=09-放置-非実現-ナイデシマウ類	WRITE	-0.386748261
11323	ないでしまっ	ないでしまっ-1491M=1xx=09-放置-非実現-ナイデシマウ類	READ	-0.401569613
11324	ないでしまっ	ないでしまっ-1491M=1xx=09-放置-非実現-ナイデシマウ類	SPEAK	-0.499485832
11325	ないでしまっ	ないでしまっ-1491M=1xx=09-放置-非実現-ナイデシマウ類	LISTEN	-0.44444905
11326	ないでしまわ	ないでしまわ-1491M=1xx=14-放置-非実現-ナイデシマウ類	KNOW	-0.280569352
11327	ないでしまわ	ないでしまわ-1491M=1xx=14-放置-非実現-ナイデシマウ類	WRITE	-0.543579564
11328	ないでしまわ	ないでしまわ-1491M=1xx=14-放置-非実現-ナイデシマウ類	READ	-0.556137688
11329	ないでしまわ	ないでしまわ-1491M=1xx=14-放置-非実現-ナイデシマウ類	SPEAK	-0.67665647
11330	ないでしまわ	ないでしまわ-1491M=1xx=14-放置-非実現-ナイデシマウ類	LISTEN	-0.629687859
11331	ないでしまう	ないでしまう-1491M=1xx=46-放置-非実現-ナイデシマウ類	KNOW	0.126416173
11332	ないでしまう	ないでしまう-1491M=1xx=46-放置-非実現-ナイデシマウ類	WRITE	-0.347842998
11333	ないでしまう	ないでしまう-1491M=1xx=46-放置-非実現-ナイデシマウ類	READ	-0.479398648
11334	ないでしまう	ないでしまう-1491M=1xx=46-放置-非実現-ナイデシマウ類	SPEAK	-0.489312581
11335	ないでしまう	ないでしまう-1491M=1xx=46-放置-非実現-ナイデシマウ類	LISTEN	-0.387382175
11336	ないでしまお	ないでしまお-1491M=1xx=65-放置-非実現-ナイデシマウ類	KNOW	-0.113917248
11337	ないでしまお	ないでしまお-1491M=1xx=65-放置-非実現-ナイデシマウ類	WRITE	-0.746086586
11338	ないでしまお	ないでしまお-1491M=1xx=65-放置-非実現-ナイデシマウ類	READ	-0.511712268
11339	ないでしまお	ないでしまお-1491M=1xx=65-放置-非実現-ナイデシマウ類	SPEAK	-0.782918867
11340	ないでしまお	ないでしまお-1491M=1xx=65-放置-非実現-ナイデシマウ類	LISTEN	-0.709747069
11341	ずにしまい	ずにしまい-1491M=2xx=04-放置-非実現-ナイデシマウ類	KNOW	-0.401757028
11342	ずにしまい	ずにしまい-1491M=2xx=04-放置-非実現-ナイデシマウ類	WRITE	-0.622795511
11343	ずにしまい	ずにしまい-1491M=2xx=04-放置-非実現-ナイデシマウ類	READ	-0.620605381
11344	ずにしまい	ずにしまい-1491M=2xx=04-放置-非実現-ナイデシマウ類	SPEAK	-0.712816429
11345	ずにしまい	ずにしまい-1491M=2xx=04-放置-非実現-ナイデシマウ類	LISTEN	-0.73490404
11346	ずにしまえ	ずにしまえ-1491M=2xx=07-放置-非実現-ナイデシマウ類	KNOW	-0.07307177
11347	ずにしまえ	ずにしまえ-1491M=2xx=07-放置-非実現-ナイデシマウ類	WRITE	-0.48268998
11348	ずにしまえ	ずにしまえ-1491M=2xx=07-放置-非実現-ナイデシマウ類	READ	-0.38167285
11349	ずにしまえ	ずにしまえ-1491M=2xx=07-放置-非実現-ナイデシマウ類	SPEAK	-0.494954734
11350	ずにしまえ	ずにしまえ-1491M=2xx=07-放置-非実現-ナイデシマウ類	LISTEN	-0.494615981
11351	ずにしまっ	ずにしまっ-1491M=2xx=09-放置-非実現-ナイデシマウ類	KNOW	-0.212056389
11352	ずにしまっ	ずにしまっ-1491M=2xx=09-放置-非実現-ナイデシマウ類	WRITE	-0.676990998
11353	ずにしまっ	ずにしまっ-1491M=2xx=09-放置-非実現-ナイデシマウ類	READ	-0.470470263
11354	ずにしまっ	ずにしまっ-1491M=2xx=09-放置-非実現-ナイデシマウ類	SPEAK	-0.472684966
11355	ずにしまっ	ずにしまっ-1491M=2xx=09-放置-非実現-ナイデシマウ類	LISTEN	-0.393142858
11356	ずにしまわ	ずにしまわ-1491M=2xx=14-放置-非実現-ナイデシマウ類	KNOW	-0.632247133
11357	ずにしまわ	ずにしまわ-1491M=2xx=14-放置-非実現-ナイデシマウ類	WRITE	-0.972694283
11358	ずにしまわ	ずにしまわ-1491M=2xx=14-放置-非実現-ナイデシマウ類	READ	-0.845818267
11359	ずにしまわ	ずにしまわ-1491M=2xx=14-放置-非実現-ナイデシマウ類	SPEAK	-0.951380498
11360	ずにしまわ	ずにしまわ-1491M=2xx=14-放置-非実現-ナイデシマウ類	LISTEN	-0.873162839
11361	ずにしまう	ずにしまう-1491M=2xx=46-放置-非実現-ナイデシマウ類	KNOW	0.647320315
11362	ずにしまう	ずにしまう-1491M=2xx=46-放置-非実現-ナイデシマウ類	WRITE	0.018029281
11363	ずにしまう	ずにしまう-1491M=2xx=46-放置-非実現-ナイデシマウ類	READ	0.118532453
11364	ずにしまう	ずにしまう-1491M=2xx=46-放置-非実現-ナイデシマウ類	SPEAK	0.175396741
11365	ずにしまう	ずにしまう-1491M=2xx=46-放置-非実現-ナイデシマウ類	LISTEN	0.147025791
11366	ずにしまお	ずにしまお-1491M=2xx=65-放置-非実現-ナイデシマウ類	KNOW	-0.242060323
11367	ずにしまお	ずにしまお-1491M=2xx=65-放置-非実現-ナイデシマウ類	WRITE	-0.548373159
11368	ずにしまお	ずにしまお-1491M=2xx=65-放置-非実現-ナイデシマウ類	READ	-0.436251635
11369	ずにしまお	ずにしまお-1491M=2xx=65-放置-非実現-ナイデシマウ類	SPEAK	-0.530569654
11370	ずにしまお	ずにしまお-1491M=2xx=65-放置-非実現-ナイデシマウ類	LISTEN	-0.476144482
11371	ないでさえおり	ないでさえおり-1501M=1xe=04-放置-継続-ナイデイル類	KNOW	-0.348835197
11372	ないでさえおり	ないでさえおり-1501M=1xe=04-放置-継続-ナイデイル類	WRITE	-0.960933158
11373	ないでさえおり	ないでさえおり-1501M=1xe=04-放置-継続-ナイデイル類	READ	-0.648644256
11374	ないでさえおり	ないでさえおり-1501M=1xe=04-放置-継続-ナイデイル類	SPEAK	-0.840590302
11375	ないでさえおり	ないでさえおり-1501M=1xe=04-放置-継続-ナイデイル類	LISTEN	-0.74703096
11376	ないでさえおれ	ないでさえおれ-1501M=1xe=07-放置-継続-ナイデイル類	KNOW	-0.390826568
11377	ないでさえおれ	ないでさえおれ-1501M=1xe=07-放置-継続-ナイデイル類	WRITE	-0.817609376
11378	ないでさえおれ	ないでさえおれ-1501M=1xe=07-放置-継続-ナイデイル類	READ	-0.688796682
11379	ないでさえおれ	ないでさえおれ-1501M=1xe=07-放置-継続-ナイデイル類	SPEAK	-0.699570366
11380	ないでさえおれ	ないでさえおれ-1501M=1xe=07-放置-継続-ナイデイル類	LISTEN	-0.707602411
11381	ないでさえおっ	ないでさえおっ-1501M=1xe=09-放置-継続-ナイデイル類	KNOW	-0.625021974
11382	ないでさえおっ	ないでさえおっ-1501M=1xe=09-放置-継続-ナイデイル類	WRITE	-0.955830045
11383	ないでさえおっ	ないでさえおっ-1501M=1xe=09-放置-継続-ナイデイル類	READ	-0.792316265
11384	ないでさえおっ	ないでさえおっ-1501M=1xe=09-放置-継続-ナイデイル類	SPEAK	-0.956277262
11385	ないでさえおっ	ないでさえおっ-1501M=1xe=09-放置-継続-ナイデイル類	LISTEN	-0.856252908
11386	ないでさえおら	ないでさえおら-1501M=1xe=14-放置-継続-ナイデイル類	KNOW	-0.545402969
11387	ないでさえおら	ないでさえおら-1501M=1xe=14-放置-継続-ナイデイル類	WRITE	-0.772503908
11388	ないでさえおら	ないでさえおら-1501M=1xe=14-放置-継続-ナイデイル類	READ	-0.736469958
11389	ないでさえおら	ないでさえおら-1501M=1xe=14-放置-継続-ナイデイル類	SPEAK	-0.853650815
11390	ないでさえおら	ないでさえおら-1501M=1xe=14-放置-継続-ナイデイル類	LISTEN	-0.887661721
11391	ないでさえおりゃ	ないでさえおりゃ-1501M=1xe=41-放置-継続-ナイデイル類	KNOW	-0.165264287
11392	ないでさえおりゃ	ないでさえおりゃ-1501M=1xe=41-放置-継続-ナイデイル類	WRITE	-1.082658376
11393	ないでさえおりゃ	ないでさえおりゃ-1501M=1xe=41-放置-継続-ナイデイル類	READ	-0.894724042
11394	ないでさえおりゃ	ないでさえおりゃ-1501M=1xe=41-放置-継続-ナイデイル類	SPEAK	-1.073767878
11395	ないでさえおりゃ	ないでさえおりゃ-1501M=1xe=41-放置-継続-ナイデイル類	LISTEN	-1.017195731
11396	ないでさえおる	ないでさえおる-1501M=1xe=46-放置-継続-ナイデイル類	KNOW	-0.28755592
11397	ないでさえおる	ないでさえおる-1501M=1xe=46-放置-継続-ナイデイル類	WRITE	-0.990552216
11398	ないでさえおる	ないでさえおる-1501M=1xe=46-放置-継続-ナイデイル類	READ	-0.843267374
11399	ないでさえおる	ないでさえおる-1501M=1xe=46-放置-継続-ナイデイル類	SPEAK	-0.971650166
11400	ないでさえおる	ないでさえおる-1501M=1xe=46-放置-継続-ナイデイル類	LISTEN	-1.036397616
11401	ないでさえおろ	ないでさえおろ-1501M=1xe=65-放置-継続-ナイデイル類	KNOW	-0.267302369
11402	ないでさえおろ	ないでさえおろ-1501M=1xe=65-放置-継続-ナイデイル類	WRITE	-0.75501875
11403	ないでさえおろ	ないでさえおろ-1501M=1xe=65-放置-継続-ナイデイル類	READ	-0.773107417
11404	ないでさえおろ	ないでさえおろ-1501M=1xe=65-放置-継続-ナイデイル類	SPEAK	-0.841391478
11405	ないでさえおろ	ないでさえおろ-1501M=1xe=65-放置-継続-ナイデイル類	LISTEN	-0.716117349
11406	ないではおり	ないではおり-1501M=1xh=04-放置-継続-ナイデイル類	KNOW	-0.211976882
11407	ないではおり	ないではおり-1501M=1xh=04-放置-継続-ナイデイル類	WRITE	-0.587370733
11408	ないではおり	ないではおり-1501M=1xh=04-放置-継続-ナイデイル類	READ	-0.569990018
11409	ないではおり	ないではおり-1501M=1xh=04-放置-継続-ナイデイル類	SPEAK	-0.685362115
11410	ないではおり	ないではおり-1501M=1xh=04-放置-継続-ナイデイル類	LISTEN	-0.681200455
11411	ないではおれ	ないではおれ-1501M=1xh=07-放置-継続-ナイデイル類	KNOW	-0.165982992
11412	ないではおれ	ないではおれ-1501M=1xh=07-放置-継続-ナイデイル類	WRITE	-0.698378722
11413	ないではおれ	ないではおれ-1501M=1xh=07-放置-継続-ナイデイル類	READ	-0.601184227
11414	ないではおれ	ないではおれ-1501M=1xh=07-放置-継続-ナイデイル類	SPEAK	-0.871809731
11415	ないではおれ	ないではおれ-1501M=1xh=07-放置-継続-ナイデイル類	LISTEN	-0.797021223
11416	ないではおっ	ないではおっ-1501M=1xh=09-放置-継続-ナイデイル類	KNOW	-0.271079804
11417	ないではおっ	ないではおっ-1501M=1xh=09-放置-継続-ナイデイル類	WRITE	-0.691234381
11418	ないではおっ	ないではおっ-1501M=1xh=09-放置-継続-ナイデイル類	READ	-0.709384988
11419	ないではおっ	ないではおっ-1501M=1xh=09-放置-継続-ナイデイル類	SPEAK	-0.686177997
11420	ないではおっ	ないではおっ-1501M=1xh=09-放置-継続-ナイデイル類	LISTEN	-0.654978558
11421	ないではおら	ないではおら-1501M=1xh=14-放置-継続-ナイデイル類	KNOW	-0.045864297
11422	ないではおら	ないではおら-1501M=1xh=14-放置-継続-ナイデイル類	WRITE	-0.730028657
11423	ないではおら	ないではおら-1501M=1xh=14-放置-継続-ナイデイル類	READ	-0.626826814
11424	ないではおら	ないではおら-1501M=1xh=14-放置-継続-ナイデイル類	SPEAK	-0.7392069
11425	ないではおら	ないではおら-1501M=1xh=14-放置-継続-ナイデイル類	LISTEN	-0.715666128
11426	ないではおりゃ	ないではおりゃ-1501M=1xh=41-放置-継続-ナイデイル類	KNOW	-0.665831428
11427	ないではおりゃ	ないではおりゃ-1501M=1xh=41-放置-継続-ナイデイル類	WRITE	-0.998046778
11428	ないではおりゃ	ないではおりゃ-1501M=1xh=41-放置-継続-ナイデイル類	READ	-0.979088472
11429	ないではおりゃ	ないではおりゃ-1501M=1xh=41-放置-継続-ナイデイル類	SPEAK	-1.015892155
11430	ないではおりゃ	ないではおりゃ-1501M=1xh=41-放置-継続-ナイデイル類	LISTEN	-0.981369198
11431	ないではおる	ないではおる-1501M=1xh=46-放置-継続-ナイデイル類	KNOW	-0.274007081
11432	ないではおる	ないではおる-1501M=1xh=46-放置-継続-ナイデイル類	WRITE	-0.73264937
11433	ないではおる	ないではおる-1501M=1xh=46-放置-継続-ナイデイル類	READ	-0.511302603
11434	ないではおる	ないではおる-1501M=1xh=46-放置-継続-ナイデイル類	SPEAK	-0.682466438
11435	ないではおる	ないではおる-1501M=1xh=46-放置-継続-ナイデイル類	LISTEN	-0.748971135
11436	ないではおろ	ないではおろ-1501M=1xh=65-放置-継続-ナイデイル類	KNOW	-0.479983845
11437	ないではおろ	ないではおろ-1501M=1xh=65-放置-継続-ナイデイル類	WRITE	-0.872513175
11438	ないではおろ	ないではおろ-1501M=1xh=65-放置-継続-ナイデイル類	READ	-0.85549019
11439	ないではおろ	ないではおろ-1501M=1xh=65-放置-継続-ナイデイル類	SPEAK	-1.00985633
11440	ないではおろ	ないではおろ-1501M=1xh=65-放置-継続-ナイデイル類	LISTEN	-0.973336602
11441	ないでもおり	ないでもおり-1501M=1xm=04-放置-継続-ナイデイル類	KNOW	-0.585205229
11442	ないでもおり	ないでもおり-1501M=1xm=04-放置-継続-ナイデイル類	WRITE	-0.818978891
11443	ないでもおり	ないでもおり-1501M=1xm=04-放置-継続-ナイデイル類	READ	-0.755926143
11444	ないでもおり	ないでもおり-1501M=1xm=04-放置-継続-ナイデイル類	SPEAK	-0.881694682
11445	ないでもおり	ないでもおり-1501M=1xm=04-放置-継続-ナイデイル類	LISTEN	-0.871229188
11446	ないでもおれ	ないでもおれ-1501M=1xm=07-放置-継続-ナイデイル類	KNOW	-0.529824267
11447	ないでもおれ	ないでもおれ-1501M=1xm=07-放置-継続-ナイデイル類	WRITE	-0.857400566
11448	ないでもおれ	ないでもおれ-1501M=1xm=07-放置-継続-ナイデイル類	READ	-0.954013084
11449	ないでもおれ	ないでもおれ-1501M=1xm=07-放置-継続-ナイデイル類	SPEAK	-1.035605789
11450	ないでもおれ	ないでもおれ-1501M=1xm=07-放置-継続-ナイデイル類	LISTEN	-0.92522394
11451	ないでもおっ	ないでもおっ-1501M=1xm=09-放置-継続-ナイデイル類	KNOW	-0.085691012
11452	ないでもおっ	ないでもおっ-1501M=1xm=09-放置-継続-ナイデイル類	WRITE	-0.70621218
11453	ないでもおっ	ないでもおっ-1501M=1xm=09-放置-継続-ナイデイル類	READ	-0.585663012
11454	ないでもおっ	ないでもおっ-1501M=1xm=09-放置-継続-ナイデイル類	SPEAK	-0.723424198
11455	ないでもおっ	ないでもおっ-1501M=1xm=09-放置-継続-ナイデイル類	LISTEN	-0.653596112
11456	ないでもおら	ないでもおら-1501M=1xm=14-放置-継続-ナイデイル類	KNOW	-0.491269436
11457	ないでもおら	ないでもおら-1501M=1xm=14-放置-継続-ナイデイル類	WRITE	-0.830408683
11458	ないでもおら	ないでもおら-1501M=1xm=14-放置-継続-ナイデイル類	READ	-0.644972082
11459	ないでもおら	ないでもおら-1501M=1xm=14-放置-継続-ナイデイル類	SPEAK	-0.980045721
11460	ないでもおら	ないでもおら-1501M=1xm=14-放置-継続-ナイデイル類	LISTEN	-0.845352622
11461	ないでもおりゃ	ないでもおりゃ-1501M=1xm=41-放置-継続-ナイデイル類	KNOW	-0.462756933
11462	ないでもおりゃ	ないでもおりゃ-1501M=1xm=41-放置-継続-ナイデイル類	WRITE	-0.821506726
11463	ないでもおりゃ	ないでもおりゃ-1501M=1xm=41-放置-継続-ナイデイル類	READ	-0.779575978
11464	ないでもおりゃ	ないでもおりゃ-1501M=1xm=41-放置-継続-ナイデイル類	SPEAK	-0.916945771
11465	ないでもおりゃ	ないでもおりゃ-1501M=1xm=41-放置-継続-ナイデイル類	LISTEN	-0.856545635
11466	ないでもおる	ないでもおる-1501M=1xm=46-放置-継続-ナイデイル類	KNOW	-0.325493464
11467	ないでもおる	ないでもおる-1501M=1xm=46-放置-継続-ナイデイル類	WRITE	-0.77641886
11468	ないでもおる	ないでもおる-1501M=1xm=46-放置-継続-ナイデイル類	READ	-0.642388937
11469	ないでもおる	ないでもおる-1501M=1xm=46-放置-継続-ナイデイル類	SPEAK	-0.855670801
11470	ないでもおる	ないでもおる-1501M=1xm=46-放置-継続-ナイデイル類	LISTEN	-0.6963347
11471	ないでもおろ	ないでもおろ-1501M=1xm=65-放置-継続-ナイデイル類	KNOW	-0.63036489
11472	ないでもおろ	ないでもおろ-1501M=1xm=65-放置-継続-ナイデイル類	WRITE	-0.96750898
11473	ないでもおろ	ないでもおろ-1501M=1xm=65-放置-継続-ナイデイル類	READ	-0.829591313
11474	ないでもおろ	ないでもおろ-1501M=1xm=65-放置-継続-ナイデイル類	SPEAK	-0.889022054
11475	ないでもおろ	ないでもおろ-1501M=1xm=65-放置-継続-ナイデイル類	LISTEN	-0.807070931
11476	ないですらおり	ないですらおり-1501M=1xs=04-放置-継続-ナイデイル類	KNOW	-0.477320733
11477	ないですらおり	ないですらおり-1501M=1xs=04-放置-継続-ナイデイル類	WRITE	-1.102301766
11478	ないですらおり	ないですらおり-1501M=1xs=04-放置-継続-ナイデイル類	READ	-0.986904691
11479	ないですらおり	ないですらおり-1501M=1xs=04-放置-継続-ナイデイル類	SPEAK	-1.047986103
11480	ないですらおり	ないですらおり-1501M=1xs=04-放置-継続-ナイデイル類	LISTEN	-1.009169498
11481	ないですらおれ	ないですらおれ-1501M=1xs=07-放置-継続-ナイデイル類	KNOW	-0.175540802
11482	ないですらおれ	ないですらおれ-1501M=1xs=07-放置-継続-ナイデイル類	WRITE	-0.664667029
11483	ないですらおれ	ないですらおれ-1501M=1xs=07-放置-継続-ナイデイル類	READ	-0.561324967
11484	ないですらおれ	ないですらおれ-1501M=1xs=07-放置-継続-ナイデイル類	SPEAK	-0.665344982
11485	ないですらおれ	ないですらおれ-1501M=1xs=07-放置-継続-ナイデイル類	LISTEN	-0.719651215
11486	ないですらおっ	ないですらおっ-1501M=1xs=09-放置-継続-ナイデイル類	KNOW	-0.443305901
11487	ないですらおっ	ないですらおっ-1501M=1xs=09-放置-継続-ナイデイル類	WRITE	-0.858802768
11488	ないですらおっ	ないですらおっ-1501M=1xs=09-放置-継続-ナイデイル類	READ	-0.702314339
11489	ないですらおっ	ないですらおっ-1501M=1xs=09-放置-継続-ナイデイル類	SPEAK	-0.931596122
11490	ないですらおっ	ないですらおっ-1501M=1xs=09-放置-継続-ナイデイル類	LISTEN	-0.795890048
11491	ないですらおら	ないですらおら-1501M=1xs=14-放置-継続-ナイデイル類	KNOW	-0.496518164
11492	ないですらおら	ないですらおら-1501M=1xs=14-放置-継続-ナイデイル類	WRITE	-0.869855918
11493	ないですらおら	ないですらおら-1501M=1xs=14-放置-継続-ナイデイル類	READ	-0.913830766
11494	ないですらおら	ないですらおら-1501M=1xs=14-放置-継続-ナイデイル類	SPEAK	-0.834943614
11495	ないですらおら	ないですらおら-1501M=1xs=14-放置-継続-ナイデイル類	LISTEN	-0.81345493
11496	ないですらおりゃ	ないですらおりゃ-1501M=1xs=41-放置-継続-ナイデイル類	KNOW	-0.888144069
11497	ないですらおりゃ	ないですらおりゃ-1501M=1xs=41-放置-継続-ナイデイル類	WRITE	-1.164789408
11498	ないですらおりゃ	ないですらおりゃ-1501M=1xs=41-放置-継続-ナイデイル類	READ	-1.088917144
11499	ないですらおりゃ	ないですらおりゃ-1501M=1xs=41-放置-継続-ナイデイル類	SPEAK	-1.064089978
11500	ないですらおりゃ	ないですらおりゃ-1501M=1xs=41-放置-継続-ナイデイル類	LISTEN	-1.088146258
11501	ないですらおる	ないですらおる-1501M=1xs=46-放置-継続-ナイデイル類	KNOW	-0.051658669
11502	ないですらおる	ないですらおる-1501M=1xs=46-放置-継続-ナイデイル類	WRITE	-0.6610149
11503	ないですらおる	ないですらおる-1501M=1xs=46-放置-継続-ナイデイル類	READ	-0.55824728
11504	ないですらおる	ないですらおる-1501M=1xs=46-放置-継続-ナイデイル類	SPEAK	-0.574929811
11505	ないですらおる	ないですらおる-1501M=1xs=46-放置-継続-ナイデイル類	LISTEN	-0.596277129
11506	ないですらおろ	ないですらおろ-1501M=1xs=65-放置-継続-ナイデイル類	KNOW	-0.692760813
11507	ないですらおろ	ないですらおろ-1501M=1xs=65-放置-継続-ナイデイル類	WRITE	-0.983864825
11508	ないですらおろ	ないですらおろ-1501M=1xs=65-放置-継続-ナイデイル類	READ	-0.978751081
11509	ないですらおろ	ないですらおろ-1501M=1xs=65-放置-継続-ナイデイル類	SPEAK	-1.02073201
11510	ないですらおろ	ないですらおろ-1501M=1xs=65-放置-継続-ナイデイル類	LISTEN	-0.962888988
11511	ないでおり	ないでおり-1501M=1xx=04-放置-継続-ナイデイル類	KNOW	-0.409893511
